Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score,Stress_Exercise_Interaction
40,1,5.7,1,0,2.6,1,54,332.89,60,83.94,1
38,1,8.4,9,1,8.7,2,68,392.37,48,53.0,18
22,0,7.2,1,1,9.5,1,265,491.48,85,58.44,1
28,0,8.0,3,2,7.6,2,198,301.52,47,77.89,6
43,0,7.7,6,0,10.8,2,471,575.68,97,40.33,12
56,1,4.7,7,1,6.7,2,24,352.06,58,65.19,14
54,1,4.7,2,0,2.4,1,380,598.94,44,21.38,2
32,1,6.4,9,1,3.4,1,235,386.49,95,73.08,9
57,1,5.1,2,0,1.1,1,12,349.03,84,93.14,2
39,1,4.2,3,0,5.1,0,296,451.13,44,30.64,0
21,0,6.5,9,1,9.0,1,238,244.93,57,69.42,9
42,0,9.6,8,1,11.5,1,48,493.59,49,32.22,8
32,1,4.3,5,1,3.1,0,368,557.76,54,15.63,0
51,0,4.8,1,0,8.8,1,436,278.39,62,75.28,1
22,1,5.9,7,1,2.7,1,32,585.16,72,36.58,7
20,0,7.6,9,1,8.6,1,166,387.64,43,42.87,9
36,1,5.5,6,1,4.9,1,120,464.75,83,58.29,6
22,1,8.4,1,1,6.5,0,252,441.06,42,42.5,0
55,1,8.9,1,1,3.6,0,128,259.58,80,99.58,0
36,0,7.5,10,0,5.8,1,444,547.48,95,38.67,10
25,1,5.2,4,0,9.3,1,37,338.58,50,61.28,4
38,2,7.0,2,1,10.2,2,283,225.27,59,91.0,4
25,1,5.0,1,1,3.9,2,453,432.13,48,55.07,2
21,0,7.4,4,1,8.9,1,57,369.18,75,73.28,4
37,0,4.5,4,0,8.2,1,176,512.39,88,48.78,4
53,1,4.7,7,1,6.1,0,74,320.36,82,67.38,0
23,1,4.3,10,1,9.9,1,115,246.4,74,72.38,10
36,0,9.8,6,1,3.3,0,113,341.06,78,77.55,0
23,1,6.3,9,1,1.9,1,53,547.24,89,48.98,9
41,0,8.4,1,1,1.4,1,182,547.82,55,50.26,1
22,0,9.8,8,2,9.0,0,143,564.82,86,31.1,0
46,1,5.4,3,0,4.0,0,151,443.43,80,56.87,0
21,1,5.7,5,0,10.9,1,153,415.55,97,66.23,5
43,1,9.4,10,1,11.6,2,22,252.25,83,90.42,20
36,1,6.0,4,0,2.3,2,395,365.02,53,68.31,8
35,1,8.9,10,1,7.7,1,4,555.73,47,22.05,10
23,0,4.8,10,1,5.1,2,215,270.77,47,66.02,20
48,0,9.5,1,0,8.6,0,257,453.16,61,48.93,0
18,1,4.3,10,1,7.3,2,268,399.39,59,45.23,20
23,1,4.3,3,0,3.3,0,476,563.63,63,20.69,0
54,2,8.1,4,0,9.4,1,116,259.61,61,84.01,4
19,2,7.1,2,1,11.0,1,349,365.58,60,60.79,2
54,1,6.8,4,1,5.5,0,44,477.58,42,32.87,0
40,2,8.7,9,1,1.7,1,442,504.89,57,37.36,9
44,1,5.1,5,1,10.7,1,140,327.79,41,52.22,5
44,1,8.9,2,1,3.3,0,28,245.65,93,100.0,0
54,1,4.3,1,2,1.8,0,256,431.75,55,49.32,0
41,0,5.6,10,1,8.4,1,265,299.25,78,67.42,10
44,0,5.1,3,2,5.4,1,164,307.92,76,84.5,3
48,0,8.2,3,0,6.8,1,370,516.88,53,38.15,3
47,0,9.0,7,1,6.9,1,397,429.48,90,64.13,7
41,0,7.5,3,0,7.9,0,157,470.6,81,51.08,0
18,2,7.2,7,1,10.6,1,64,458.74,65,44.26,7
57,0,9.8,4,1,8.6,0,117,249.17,57,78.33,0
49,0,8.7,10,0,10.8,1,346,315.75,67,60.16,10
32,1,6.4,3,0,4.7,0,359,456.86,88,55.43,0
41,0,7.8,3,2,7.1,0,79,216.38,93,100.0,0
28,0,8.2,2,1,9.9,0,194,289.57,47,63.91,0
55,0,4.1,6,0,8.8,0,155,309.34,87,66.84,0
47,1,7.0,6,0,3.9,1,149,389.15,91,78.81,6
35,0,7.4,1,1,2.6,0,174,445.54,61,56.66,0
50,1,7.9,4,0,11.5,1,351,405.49,95,68.45,4
59,0,6.2,2,0,3.7,1,421,331.32,65,76.71,2
20,0,8.2,8,0,10.9,0,315,357.57,83,54.66,0
19,0,8.2,4,2,3.9,1,465,241.18,91,100.0,4
28,1,4.4,8,2,2.2,0,74,587.27,87,28.64,0
38,0,4.6,5,1,11.0,1,257,485.9,61,32.08,5
40,0,8.5,4,1,7.0,0,307,512.27,89,46.48,0
18,0,4.4,8,1,4.0,0,497,574.03,40,0.0,0
24,0,5.3,9,1,2.7,1,48,280.44,94,92.85,9
44,0,6.3,1,0,5.3,2,146,543.73,98,68.11,2
34,1,7.2,4,0,5.8,1,299,267.11,94,99.2,4
52,1,8.4,4,1,10.2,0,133,573.12,78,29.32,0
33,1,5.1,4,1,1.3,2,62,513.28,97,71.96,8
20,1,9.8,9,0,9.4,0,348,211.96,92,86.21,0
29,1,8.7,2,0,12.0,0,19,592.06,84,33.34,0
39,1,6.7,7,1,5.0,2,312,499.8,84,54.36,14
37,1,7.3,6,1,9.7,1,116,349.3,55,60.01,6
50,2,8.7,6,0,1.8,0,242,399.23,73,62.82,0
24,0,5.8,3,1,8.8,0,320,380.54,47,41.08,0
54,1,9.8,9,1,9.9,0,139,316.42,76,64.23,0
24,1,6.6,8,1,9.4,0,147,598.03,93,21.99,0
40,1,7.4,4,0,4.3,0,288,517.64,41,23.82,0
18,0,8.3,3,0,2.4,1,451,226.73,79,100.0,3
58,0,5.0,3,1,10.7,1,114,243.33,97,98.62,3
29,1,7.3,9,2,8.9,0,15,333.9,80,62.3,0
50,1,7.2,9,2,11.3,0,211,521.93,93,29.74,0
32,0,5.0,2,1,4.6,1,461,271.48,62,80.63,2
44,0,4.7,1,1,10.1,1,381,429.63,80,58.03,1
33,1,5.9,9,1,9.7,2,310,536.13,74,30.69,18
32,0,4.8,3,0,9.5,1,149,229.98,88,97.04,3
41,0,9.0,4,0,3.3,0,117,484.72,41,37.42,0
50,1,4.1,1,0,6.6,2,378,525.06,74,48.23,2
31,1,6.2,7,0,11.4,1,367,208.39,81,84.73,7
28,2,9.2,8,0,4.8,1,405,212.26,46,79.72,8
43,1,8.6,10,1,8.7,0,105,576.3,88,25.0,0
29,1,8.1,6,1,5.6,0,456,526.21,50,18.98,0
51,0,5.9,6,1,7.3,0,126,209.44,69,80.92,0
54,0,7.5,1,0,10.5,2,265,407.57,42,55.02,2
54,0,5.4,2,1,6.6,2,238,330.45,49,71.57,4
58,0,9.7,8,0,2.7,0,161,540.64,59,30.52,0
44,1,6.4,2,1,7.6,1,216,408.97,72,65.92,2
33,0,7.7,2,0,6.1,1,339,321.41,83,88.4,2
56,0,8.6,5,1,6.5,2,458,575.49,84,44.38,10
29,1,4.4,8,1,7.6,1,429,553.17,76,23.63,8
46,2,8.4,9,1,3.6,2,104,555.39,71,44.26,18
19,1,5.7,2,0,1.3,2,490,548.03,80,54.31,4
23,0,4.6,9,2,3.5,0,221,402.56,57,37.94,0
27,0,5.4,7,2,6.2,0,416,293.21,71,60.81,0
50,0,6.3,4,1,2.8,1,263,420.22,82,71.1,4
19,1,5.5,2,1,9.3,1,175,388.56,61,60.29,2
35,0,8.9,4,1,3.7,0,193,200.12,59,91.54,0
33,1,7.9,6,1,6.7,2,26,463.15,79,65.54,12
23,0,6.1,8,1,9.4,1,189,223.69,44,68.04,8
32,1,6.1,2,1,1.6,0,197,303.25,52,72.32,0
31,0,5.6,6,1,9.7,0,154,561.76,54,9.94,0
20,0,5.2,2,0,2.3,0,168,214.27,76,96.88,0
58,0,7.0,4,1,7.9,1,83,544.49,77,45.24,4
25,0,6.8,7,1,3.4,0,281,238.37,92,90.15,0
56,0,6.5,8,1,3.7,2,150,297.22,85,91.41,16
54,1,6.0,8,0,4.6,1,68,282.71,93,92.12,8
36,0,5.0,4,0,8.3,1,210,433.0,59,47.68,4
19,1,6.1,5,1,1.8,2,65,208.03,55,100.0,10
54,0,5.4,6,1,10.3,2,75,277.79,94,92.55,12
54,0,9.4,9,1,1.7,0,182,247.03,86,91.44,0
20,1,9.9,5,0,5.4,2,196,544.75,98,65.99,10
51,0,9.1,8,1,9.7,0,36,448.46,74,44.19,0
51,1,4.4,5,1,4.1,1,7,391.11,42,53.32,5
54,0,4.1,1,0,6.0,1,305,308.79,53,71.14,1
50,0,6.3,10,1,10.0,0,408,226.56,49,51.18,0
39,1,5.1,10,1,1.3,0,288,261.26,48,57.95,0
18,0,9.9,1,1,2.8,1,273,524.14,54,52.78,1
36,0,6.4,3,1,8.5,0,198,263.55,42,62.16,0
59,1,4.3,9,1,7.9,0,111,284.05,69,58.69,0
54,1,9.7,4,2,1.3,1,239,299.72,92,100.0,4
32,2,9.8,10,1,4.2,0,19,256.59,79,84.66,0
35,1,7.7,8,0,5.9,0,185,302.37,91,76.96,0
33,1,4.6,8,1,9.0,0,193,449.49,93,42.42,0
52,0,7.3,3,2,2.9,1,173,317.32,76,90.9,3
56,1,5.4,6,0,8.4,1,106,257.58,53,72.65,6
28,0,5.2,5,1,9.0,0,15,504.89,43,18.95,0
24,1,9.0,6,2,5.3,1,469,545.5,84,44.75,6
47,0,4.3,6,1,9.7,2,181,221.73,80,91.48,12
22,0,9.0,2,1,10.6,0,357,375.66,79,62.85,0
19,1,4.1,1,0,9.2,1,406,469.95,49,35.46,1
18,0,9.8,4,2,5.6,0,33,215.23,74,98.67,0
36,0,8.2,6,1,11.1,1,170,537.1,73,36.33,6
40,1,4.4,4,0,9.6,1,30,525.76,56,31.17,4
55,1,9.4,3,2,8.2,1,138,577.29,80,46.53,3
33,0,8.7,6,1,4.6,0,303,469.63,69,43.67,0
31,0,5.1,6,1,11.9,1,351,579.13,94,28.81,6
21,0,6.7,5,1,11.6,0,214,387.08,45,34.71,0
23,0,7.1,1,1,11.4,1,99,565.45,97,52.38,1
21,1,9.3,2,1,3.0,0,118,519.29,53,42.69,0
22,0,7.9,4,1,3.3,1,70,305.18,44,77.59,4
52,0,7.6,4,1,2.3,2,10,339.6,62,87.95,8
43,0,6.5,9,1,4.0,2,121,487.64,66,48.31,18
26,1,8.2,6,1,10.4,1,400,574.01,73,26.63,6
22,0,9.9,3,0,4.2,2,296,233.3,95,100.0,6
42,1,9.4,3,0,8.1,0,470,587.38,97,36.85,0
35,0,6.3,6,2,5.9,1,427,469.81,76,47.91,6
55,1,8.4,10,0,6.9,2,7,230.37,57,86.41,20
47,1,5.3,5,1,3.6,0,416,477.32,78,41.33,0
49,0,5.4,4,0,3.9,2,203,470.45,62,55.48,8
52,1,7.4,7,0,4.1,0,66,539.84,41,18.86,0
37,0,4.3,2,1,6.3,0,461,289.19,99,82.23,0
48,1,4.4,10,1,8.7,0,287,594.73,78,4.89,0
37,1,6.3,1,2,9.1,1,89,560.79,73,43.21,1
44,0,5.2,1,1,10.4,2,76,255.7,66,91.66,2
34,1,9.3,4,0,5.2,0,346,272.48,57,73.97,0
32,0,9.5,10,1,11.3,0,147,397.8,42,28.81,0
29,1,6.5,8,2,7.2,0,293,358.45,77,54.1,0
28,0,9.5,3,0,3.7,1,38,440.43,47,61.78,3
59,0,10.0,10,1,11.2,2,91,378.37,60,58.32,20
25,0,7.2,9,1,4.6,1,284,385.73,90,69.53,9
20,1,9.2,3,0,8.1,0,434,342.05,76,67.56,0
50,1,4.5,4,1,8.7,1,461,297.88,71,69.58,4
42,0,4.3,7,2,4.4,1,384,220.67,78,87.54,7
55,1,4.1,4,1,9.2,1,242,485.23,76,43.69,4
58,0,5.7,7,1,11.5,1,150,540.73,82,33.03,7
34,0,9.9,2,2,10.3,0,299,279.5,76,80.79,0
49,0,4.7,3,0,4.7,1,334,286.76,61,77.38,3
39,0,6.2,3,2,9.7,2,413,515.68,64,39.64,6
20,1,7.7,2,1,2.0,1,151,599.98,64,42.38,2
41,0,8.2,7,1,10.7,0,332,514.36,67,22.48,0
37,0,5.0,9,1,4.0,0,218,526.73,94,35.85,0
32,0,9.5,9,1,2.9,0,99,583.99,91,37.84,0
58,1,9.2,3,2,11.7,2,69,270.49,87,100.0,6
23,0,4.5,2,0,10.6,1,114,471.9,96,61.17,2
59,0,4.6,3,1,4.1,1,366,393.19,45,51.7,3
19,1,4.2,8,1,5.1,0,438,492.27,96,36.94,0
50,1,9.9,3,2,4.5,0,292,398.89,97,78.23,0
31,0,8.7,9,2,7.0,1,468,333.06,63,60.53,9
25,1,9.8,9,1,7.9,0,128,206.62,55,75.25,0
35,1,7.1,10,0,11.1,1,242,201.2,59,73.68,10
26,0,9.6,2,1,9.4,2,226,292.44,48,81.84,4
27,1,4.5,1,1,5.6,0,294,474.82,62,39.58,0
44,1,5.8,7,0,9.9,2,320,558.16,53,19.82,14
55,1,8.9,10,0,2.0,1,343,217.32,42,77.72,10
57,1,5.2,8,1,9.5,2,434,534.65,42,13.36,16
27,0,5.7,10,1,9.0,2,329,562.08,43,9.14,20
36,1,4.6,6,1,2.0,0,335,288.38,82,75.44,0
45,1,5.6,5,0,8.8,0,307,375.23,85,56.82,0
30,1,8.7,9,0,6.2,0,213,295.78,67,65.04,0
42,0,4.1,4,1,2.0,1,332,563.53,77,40.14,4
42,2,8.4,4,2,1.9,1,386,473.78,47,47.77,4
27,1,6.2,4,1,2.1,0,48,303.29,61,75.24,0
48,0,7.3,10,1,10.9,0,472,421.72,76,31.52,0
22,1,9.7,7,1,5.7,0,390,590.34,62,16.66,0
31,0,9.7,8,1,4.6,1,340,445.11,56,48.52,8
32,1,5.7,5,2,9.5,1,381,288.82,73,72.89,5
45,0,6.8,1,0,11.5,2,108,255.27,81,100.0,2
26,1,9.8,8,1,4.0,1,23,302.4,45,74.24,8
59,1,6.9,1,1,6.0,1,361,501.61,55,44.48,1
25,0,5.9,10,0,6.9,2,310,232.52,72,82.5,20
30,0,6.6,1,1,8.2,2,262,463.36,76,64.43,2
24,1,4.3,4,1,7.8,1,63,427.81,55,48.84,4
21,0,7.9,6,1,6.7,2,333,469.06,49,43.41,12
38,2,7.9,5,1,5.3,2,493,472.15,78,58.3,10
34,0,7.4,10,2,6.1,0,157,290.46,79,68.6,0
19,0,4.3,10,0,7.0,1,92,341.85,90,69.28,10
50,1,5.6,6,1,4.1,2,450,230.32,53,82.16,12
51,0,9.7,4,2,10.7,0,321,482.73,84,45.47,0
25,2,7.1,3,0,5.1,0,44,277.34,53,74.95,0
55,1,7.2,8,1,6.7,0,269,564.56,62,14.88,0
45,1,7.3,2,1,3.5,0,33,244.74,57,87.4,0
26,1,7.9,8,1,2.4,1,207,507.02,86,55.56,8
18,1,8.9,7,0,1.3,1,445,367.38,79,76.22,7
47,0,6.5,10,1,4.5,1,476,284.77,54,61.27,10
49,0,5.5,2,1,4.5,0,306,430.87,96,65.32,0
48,1,4.3,5,0,10.8,0,19,208.52,92,88.27,0
21,0,7.8,4,1,1.6,0,274,272.32,83,90.83,0
53,1,6.0,7,1,8.6,2,455,240.4,85,88.43,14
32,0,8.6,2,0,11.4,2,44,410.31,49,61.33,4
31,1,7.3,5,1,4.3,1,23,284.16,98,100.0,5
35,0,8.0,7,0,3.7,1,384,491.95,92,57.78,7
28,1,8.9,7,1,10.1,1,28,488.17,89,56.23,7
30,0,4.1,7,1,5.9,0,70,420.77,48,32.82,0
33,1,7.4,8,0,2.0,1,424,380.87,85,71.34,8
32,1,7.7,4,2,1.9,0,1,561.04,47,29.52,0
28,0,4.4,2,2,11.5,2,425,299.77,59,68.59,4
28,0,7.1,7,0,1.7,0,380,510.59,76,37.95,0
44,0,8.7,4,0,5.6,1,116,387.67,59,68.57,4
21,0,5.0,7,0,9.6,1,206,481.96,90,47.15,7
43,0,7.5,7,1,8.4,1,259,409.9,56,47.9,7
43,1,7.3,2,1,4.6,2,378,564.58,41,32.54,4
32,2,6.7,2,0,7.3,0,39,463.54,53,41.91,0
59,0,10.0,7,1,7.2,1,132,207.95,76,100.0,7
30,0,6.8,5,0,8.9,0,125,292.52,81,74.5,0
39,0,9.9,5,1,9.1,0,490,359.11,59,51.0,0
57,0,5.7,9,1,3.7,1,161,571.01,78,33.46,9
38,0,8.2,8,1,3.8,1,214,591.18,41,17.39,8
28,0,6.6,6,1,3.3,1,84,385.11,70,70.38,6
19,1,5.7,8,0,2.5,1,83,485.34,81,54.6,8
28,1,6.2,7,1,5.5,0,349,274.35,51,57.95,0
43,0,5.6,3,1,3.9,0,58,399.98,55,54.03,0
58,1,7.8,9,1,4.2,1,176,411.8,80,64.15,9
32,0,6.6,6,1,2.0,0,205,306.65,83,79.49,0
30,0,7.2,9,1,8.2,0,392,234.36,89,76.7,0
32,1,6.0,10,1,2.5,1,67,431.55,63,51.48,10
55,1,6.9,6,1,9.5,2,171,458.91,93,64.14,12
36,1,5.4,1,0,3.5,0,228,246.96,60,82.83,0
28,0,7.3,8,1,11.5,0,114,547.89,86,25.76,0
29,0,6.8,5,1,6.5,1,448,530.61,50,26.46,5
40,1,4.3,2,1,11.4,1,448,283.32,86,79.32,2
18,2,7.3,1,1,8.5,2,131,276.91,70,96.08,2
47,0,7.2,4,1,3.3,0,429,424.13,72,53.18,0
56,1,9.9,7,0,10.3,1,169,326.96,96,85.48,7
40,0,6.0,6,1,9.5,1,269,329.83,76,68.4,6
42,0,8.7,4,1,4.6,1,470,286.73,73,86.81,4
38,0,6.1,9,0,8.4,1,411,496.15,62,26.69,9
45,1,6.6,1,1,10.5,2,249,545.19,70,44.6,2
28,1,5.5,6,1,3.5,2,447,583.14,61,28.12,12
41,1,9.6,7,2,8.7,0,378,531.02,53,17.59,0
29,0,4.6,2,0,4.5,1,348,202.38,48,86.76,2
20,0,6.4,8,1,4.2,1,474,458.43,65,42.11,8
50,1,7.1,5,1,6.9,1,186,245.89,75,91.65,5
30,1,6.2,3,0,8.9,0,293,299.06,70,67.35,0
19,1,8.4,9,0,10.1,2,287,284.14,46,63.55,18
59,1,9.1,10,1,7.3,1,266,243.73,53,72.81,10
33,0,5.6,7,2,8.2,2,325,578.76,49,16.44,14
37,1,9.0,7,1,8.1,0,378,576.75,94,30.17,0
49,1,4.7,10,0,1.6,0,55,521.75,79,33.44,0
40,0,6.4,10,1,7.6,1,107,484.59,85,46.0,10
27,0,9.1,4,2,6.0,1,368,326.49,58,73.43,4
40,0,9.4,8,1,6.3,0,471,294.2,46,52.9,0
34,0,7.5,2,0,9.7,0,248,466.99,93,55.16,0
25,0,4.4,5,1,6.2,0,117,282.73,72,71.04,0
21,1,4.4,5,2,7.8,1,93,379.66,82,67.96,5
25,0,5.8,7,1,1.5,0,470,392.32,83,57.06,0
40,0,7.1,6,1,10.4,0,300,304.05,55,52.42,0
51,1,9.1,3,1,11.8,1,5,444.78,72,61.27,3
50,1,7.0,6,2,9.2,2,381,286.0,96,90.91,12
31,1,6.2,10,1,11.2,0,179,299.11,50,42.17,0
38,1,9.4,10,1,7.8,1,56,348.86,82,73.84,10
21,1,8.0,6,1,5.8,2,166,574.21,48,30.28,12
43,1,9.5,5,1,5.8,1,297,568.4,73,41.13,5
35,1,6.8,8,1,2.3,1,288,266.81,65,81.42,8
54,0,6.0,4,1,2.7,1,324,436.77,74,62.68,4
18,0,4.1,9,1,2.6,2,448,582.8,82,31.21,18
20,1,9.7,4,0,1.6,1,28,506.36,70,64.05,4
44,1,9.0,6,1,4.1,0,410,489.45,86,48.08,0
33,2,8.1,9,0,4.7,1,474,548.67,86,38.23,9
53,0,4.1,5,0,4.4,0,385,413.61,64,41.96,0
40,1,9.4,3,0,5.1,1,433,522.4,66,47.42,3
49,0,9.2,1,2,11.6,1,198,479.62,59,49.6,1
31,0,5.1,7,2,7.0,1,159,309.96,84,77.86,7
56,1,7.8,4,1,6.8,1,202,479.32,91,63.97,4
28,1,5.6,7,0,9.2,0,491,563.86,84,16.6,0
20,1,9.1,7,1,10.0,0,454,570.49,76,18.04,0
32,1,9.6,1,1,7.3,0,232,424.38,76,63.88,0
25,1,7.8,8,1,4.2,1,98,555.57,66,36.74,8
43,0,8.5,10,0,6.0,1,107,489.33,69,43.81,10
37,1,8.9,5,0,6.5,2,284,458.25,51,51.5,10
19,1,8.4,5,1,3.6,0,36,324.51,66,74.59,0
50,0,7.6,7,0,2.8,1,287,369.38,62,65.7,7
34,0,7.6,8,1,7.9,0,377,347.35,43,38.42,0
58,0,8.6,6,0,8.0,2,361,311.01,99,93.64,12
36,0,5.0,10,1,8.3,2,262,473.82,69,37.84,20
56,2,9.0,3,0,3.8,0,409,424.14,57,50.93,0
29,1,6.3,6,1,6.2,0,267,549.65,41,9.85,0
28,1,7.7,7,1,5.2,1,81,516.48,78,49.9,7
38,1,4.1,4,0,6.4,2,214,511.25,45,33.61,8
44,0,9.8,5,0,6.2,0,334,432.02,49,41.12,0
40,0,7.5,4,0,7.1,0,122,322.87,56,63.1,0
32,1,9.1,10,1,2.0,0,283,482.33,73,40.65,0
56,1,6.0,8,1,1.9,0,442,250.93,81,77.99,0
39,1,9.3,6,2,10.4,1,458,463.92,94,56.52,6
30,2,8.5,7,1,8.0,0,195,338.62,47,49.16,0
28,1,9.5,3,1,1.2,0,228,357.28,84,84.09,0
34,0,7.9,2,1,2.2,1,335,581.41,61,40.4,2
32,0,9.0,2,1,11.6,1,282,359.3,85,78.58,2
57,0,8.2,2,2,2.7,0,388,413.73,90,71.63,0
51,1,6.6,1,1,8.7,1,150,255.98,75,94.99,1
32,0,9.6,9,1,10.7,1,487,570.42,74,22.34,9
30,0,9.5,10,0,7.8,1,463,485.84,91,47.57,10
46,0,10.0,7,2,8.4,0,117,500.6,40,22.63,0
54,1,8.6,9,2,1.9,0,171,460.84,93,57.62,0
20,1,4.7,8,0,3.5,0,484,409.01,55,32.8,0
59,0,8.2,9,1,3.1,0,107,328.66,84,73.83,0
27,1,6.2,9,0,4.4,2,41,227.59,96,100.0,18
33,1,6.9,6,1,1.5,1,137,242.32,52,87.42,6
57,1,8.1,9,1,8.2,1,393,364.82,66,55.24,9
46,0,6.0,7,0,6.8,2,268,339.18,90,80.91,14
35,0,8.9,4,2,10.3,0,21,489.01,79,46.93,0
53,1,8.7,2,1,4.4,2,62,291.26,90,100.0,4
52,1,4.2,7,1,5.2,0,253,396.53,66,43.45,0
19,0,6.2,9,1,9.5,0,9,483.85,42,15.33,0
42,1,6.0,10,1,4.0,1,72,584.17,72,28.2,10
42,1,9.5,6,2,4.8,0,432,240.87,89,90.51,0
45,1,4.8,9,1,5.2,1,327,397.31,54,43.04,9
54,0,5.2,3,1,1.9,0,390,561.75,82,36.12,0
36,1,6.1,1,1,11.1,0,444,282.45,72,68.6,0
34,1,7.7,3,1,4.0,1,124,250.26,62,95.21,3
39,0,8.7,2,1,8.6,2,307,528.78,81,56.73,4
35,0,9.0,5,1,4.8,0,364,411.45,96,67.94,0
43,1,7.8,9,1,5.2,0,376,534.64,45,10.67,0
32,0,5.0,3,2,5.9,1,285,325.74,69,74.66,3
46,0,8.9,2,1,6.8,0,402,453.68,83,56.45,0
24,1,6.5,3,0,5.9,1,124,475.53,42,42.42,3
35,2,6.8,6,0,6.3,0,351,384.62,64,48.03,0
28,1,7.4,3,0,7.7,1,421,377.71,68,64.88,3
25,0,5.7,7,0,1.6,0,158,589.47,85,31.09,0
56,0,9.0,5,0,7.4,1,282,561.85,85,45.12,5
57,1,9.6,6,1,4.4,1,53,309.61,41,73.44,6
42,1,5.5,4,1,9.4,2,153,585.88,71,33.69,8
31,0,7.6,6,1,1.7,0,340,310.32,75,74.63,0
51,1,5.3,5,1,1.4,0,222,504.48,63,36.48,0
27,1,4.1,9,0,10.0,0,241,483.85,85,27.24,0
33,0,7.7,6,1,5.7,0,486,271.51,82,75.88,0
46,0,9.9,1,0,1.8,0,60,421.15,99,88.21,0
23,1,5.7,4,1,1.2,1,454,313.23,83,86.82,4
55,0,7.3,10,1,3.8,0,276,431.85,76,44.4,0
25,1,5.1,1,0,4.4,1,393,581.91,78,40.76,1
39,2,6.1,10,1,8.2,0,99,205.37,74,75.69,0
54,0,7.4,7,0,3.0,0,0,465.44,77,52.23,0
40,1,6.9,6,1,1.3,1,110,576.83,90,51.51,6
20,1,10.0,2,0,4.1,1,128,409.89,75,81.47,2
43,0,6.3,7,1,2.0,0,392,486.94,65,34.1,0
58,1,9.1,8,0,1.7,2,290,257.54,46,83.93,16
52,0,10.0,6,1,8.6,2,257,535.58,85,53.2,12
59,0,5.6,4,2,3.2,0,479,305.76,75,70.36,0
55,0,10.0,3,1,9.2,0,83,239.7,52,79.59,0
19,1,9.0,7,1,4.5,1,352,559.26,51,27.5,7
37,1,6.2,3,1,9.1,0,20,538.19,66,30.65,0
35,1,9.1,5,2,7.3,0,177,244.09,98,97.03,0
58,0,4.9,1,0,8.3,0,221,371.39,51,49.53,0
31,1,4.5,3,1,3.7,0,473,313.77,85,73.2,0
45,1,9.8,3,1,6.8,1,188,593.72,90,50.69,3
47,0,8.6,5,0,2.7,2,59,278.72,48,89.52,10
33,1,6.0,2,0,3.7,1,478,503.42,99,63.49,2
53,1,8.6,7,2,8.4,0,326,268.13,54,61.39,0
35,0,5.7,5,2,6.1,1,425,478.15,56,37.06,5
24,1,4.3,3,1,4.0,1,132,480.97,59,48.3,3
28,1,6.3,4,1,10.2,2,326,589.06,47,18.1,8
32,0,7.2,7,1,5.2,0,338,363.38,78,59.28,0
29,0,9.8,4,0,5.5,1,392,581.4,45,26.11,4
42,1,8.4,2,1,9.0,0,15,407.32,77,64.61,0
19,0,7.6,6,0,4.5,0,418,291.94,64,66.43,0
28,1,7.2,3,1,10.9,0,170,328.46,75,66.41,0
57,0,5.9,1,1,11.2,2,28,460.5,52,51.69,2
50,0,5.9,3,1,4.1,2,22,573.3,95,61.16,6
29,1,8.2,6,0,1.1,2,92,497.12,85,70.56,12
21,1,6.8,8,1,7.0,1,454,344.53,63,57.1,8
58,0,6.9,5,2,5.9,0,129,553.66,85,37.59,0
37,2,8.2,10,1,11.9,0,358,327.95,49,36.23,0
54,0,7.0,2,0,8.2,0,426,471.31,63,37.13,0
43,0,4.6,6,1,11.9,1,453,548.67,57,12.35,6
20,1,9.7,6,2,10.0,2,345,240.21,93,100.0,12
19,1,9.6,6,0,7.7,2,289,215.46,61,94.46,12
25,1,7.4,7,1,7.2,0,123,415.47,61,43.79,0
42,0,6.0,3,1,4.1,1,97,264.15,92,100.0,3
41,1,6.6,8,1,9.5,1,79,347.86,72,64.39,8
36,0,5.6,2,1,11.7,1,384,546.11,56,23.95,2
49,0,5.9,10,0,1.8,2,345,437.8,59,48.73,20
18,0,6.6,7,1,6.0,0,497,394.34,52,35.54,0
19,1,9.5,7,1,3.9,2,388,435.1,46,51.87,14
29,0,9.2,2,0,9.0,0,132,497.85,97,58.78,0
58,1,7.1,8,0,5.6,1,239,596.94,99,40.03,8
51,1,7.1,6,0,3.2,1,148,223.0,78,100.0,6
55,1,5.7,1,1,6.2,0,253,577.76,41,14.25,0
43,0,8.4,4,1,1.1,0,176,326.95,56,72.14,0
37,0,4.4,10,0,4.6,2,30,285.2,47,67.27,20
31,0,7.0,6,1,6.8,0,421,212.0,64,75.05,0
54,1,7.5,9,1,4.5,1,82,323.41,96,87.71,9
25,0,5.4,2,1,7.2,2,84,344.07,86,89.98,4
22,0,8.7,3,2,8.9,0,286,318.73,58,63.21,0
37,0,9.9,6,1,1.1,0,324,534.46,50,30.59,0
24,0,6.9,2,1,8.0,0,62,394.64,67,59.29,0
22,1,8.6,9,1,10.7,1,44,545.02,43,17.93,9
58,1,8.4,10,0,9.3,2,227,249.21,75,84.28,20
40,1,7.7,9,0,10.9,1,444,226.03,67,73.0,9
40,2,8.3,7,1,5.4,1,259,204.03,89,100.0,7
40,1,9.9,4,0,8.5,0,391,331.24,48,55.02,0
